id,plant_id,account_type,is_active,plant_name,year,market_price_min,market_price_max,unit,size,est_price,source
1603,PLTB0093,B,1,พวงหยก,2568,80,400,บาท/ต้น,M,250,สวนเพาะชำ (ราคาขายปลีก)
1604,PLTB0093,B,1,พวงหยก,2568,80,400,บาท/ต้น,L,700,สวนเพาะชำ (ราคาขายปลีก)
1605,PLTB0094,B,1,พุทธรักษา,2568,30,150,บาท/ต้น,S,30,สวนเพาะชำ (ราคาขายปลีก)
1606,PLTB0094,B,1,พุทธรักษา,2568,30,150,บาท/ต้น,M,100,สวนเพาะชำ (ราคาขายปลีก)
1607,PLTB0094,B,1,พุทธรักษา,2568,30,150,บาท/ต้น,L,300,สวนเพาะชำ (ราคาขายปลีก)
1608,PLTB0095,B,1,พู่นายพล,2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1609,PLTB0096,B,1,เพชรชมพู เพชรน้ำหนึ่ง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1610,PLTB0097,B,1,แพรหวย,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1611,PLTB0098,B,1,ไพล,2568,30,80,บาท/กก.,S,–,ตลาดสมุนไพร/สศก. (ราคาขายส่ง)
1612,PLTB0099,B,1,เฟิร์นข้าหลวง ค่าหลวง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1613,PLTB0100,B,1,มณฑา มณฑาทิพย์,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1614,PLTB0101,B,1,มะเขือ,2568,15,40,บาท/กก.,S,–,ตลาดไท/สศก. (ราคาขายส่ง)
1615,PLTB0102,B,1,มะเขือเทศ,2568,15,40,บาท/กก.,S,–,ตลาดไท/สศก. (ราคาขายส่ง)
1616,PLTB0103,B,1,มะระ,2568,15,35,บาท/กก.,S,–,ตลาดไท (ราคาขายส่ง)
1617,PLTB0104,B,1,มะแว้ง,2568,20,60,บาท/กก.,S,–,ตลาดสมุนไพร (ราคาขายส่ง)
1618,PLTB0105,B,1,มันแกว,2568,10,25,บาท/กก.,S,–,ตลาดสด (ราคาขายปลีก)
1619,PLTB0106,B,1,มันเทศ,2568,8,15,บาท/กก.,S,–,ตลาดไท/สศก. (ราคาขายส่ง)
1620,PLTB0107,B,1,มันสำปะหลัง,2568,2.5,3.5,บาท/กก. (หัวสด สศก.),S,–,สศก./กรมพาณิชย์ (ราคาเกษตรกร)
1621,PLTB0108,B,1,มินท์,2568,30,80,บาท/กก.,S,–,ตลาดสมุนไพร/ออนไลน์ (ราคาขายปลีก)
1622,PLTB0109,B,1,โมก (ไม้ประดับ),2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1623,PLTB0110,B,1,ยาสูบพันธุ์เตอร์กิช เบอร์เลย์และเวอร์จิเนีย,2568,50,100,บาท/กก. (ใบยาแห้ง),S,–,โรงงานยาสูบ (ราคาเกษตรกร)
1624,PLTB0111,B,1,ยาสูบพันธุ์พื้นเมือง,2568,30,60,บาท/กก.,S,–,โรงงานยาสูบ/สศก. (ราคาเกษตรกร)
1625,PLTB0112,B,1,เยอบิร่า,2568,5,15,บาท/ดอก,S,–,ปากคลองตลาด (ราคาขายส่ง)
1626,PLTB0113,B,1,แยงแย้ แหย่แย้,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1627,PLTB0114,B,1,ยี่สุ่น,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ/ปากคลองตลาด (ราคาขายปลีก)
1628,PLTB0115,B,1,รสสุคนธ์,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1629,PLTB0116,B,1,รัก,2568,500,1200,บาท/กก. (ยางรัก),S,–,ตลาดผลิตภัณฑ์ยางรัก (ราคาขายส่ง)
1630,PLTB0117,B,1,รางเงิน ว่านรางเงิน,2568,25,70,บาท/กก. (แห้ง),S,–,ตลาดสมุนไพร (ราคาขายส่ง)
1631,PLTB0118,B,1,ละหุ่ง (มะโห่ง),2568,5,12,บาท/กก. (เมล็ด),S,–,ตลาดอุตสาหกรรม (ราคาขายส่ง)
1632,PLTB0119,B,1,ลัดดาวัลย์ ลดาวัลย์,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1633,PLTB0120,B,1,ลิ้นมังกร,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1634,PLTB0121,B,1,เล็บครุฑ,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1635,PLTB0121,B,1,เล็บครุฑ,2568,100,500,บาท/ต้น,M,300,สวนเพาะชำ (ราคาขายปลีก)
1636,PLTB0121,B,1,เล็บครุฑ,2568,100,500,บาท/ต้น,L,800,สวนเพาะชำ (ราคาขายปลีก)
1637,PLTB0122,B,1,เล็บมือนาง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1638,PLTB0123,B,1,ว่านหางจระเข้,2568,8,20,บาท/กก. (เนื้อวุ้น),S,–,ตลาดออนไลน์/ร้านเครื่องสำอาง (ราคาขายปลีก)
1639,PLTB0124,B,1,เศรษฐีแวนสัน,2568,100,400,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1640,PLTB0125,B,1,สตอว์เบอร์รี่,2568,50,120,บาท/กก.,S,–,ตลาดออนไลน์/ห้าง (ราคาขายปลีก)
1641,PLTB0126,B,1,สนสาหร่าย สนสาหร่ายทอง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1642,PLTB0127,B,1,สร้อยอินทนิน,2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1643,PLTB0128,B,1,สังกรณี,2568,,,–,S,–,ไม่มีข้อมูลตลาด
1644,PLTB0129,B,1,สับปะรด,2568,4,12,บาท/กก. (ผันผวน In/Off-season),S,–,ตลาดไท/สี่มุมเมือง 2568 (ราคาขายส่ง)
1645,PLTB0130,B,1,สายนํ้าผึ้ง รวงผึ้ง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1646,PLTB0131,B,1,สายหยุด,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1647,PLTB0132,B,1,สาริกาลิ้นทอง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1648,PLTB0133,B,1,สาวน้อยประแป้ง,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1649,PLTB0134,B,1,สี่ทิศ,2568,80,300,บาท/ต้น,S,80,สวนเพาะชำ (ราคาขายปลีก)
1650,PLTB0135,B,1,เสน่ห์จันทแดง ขาว เขียว,2568,50,200,บาท/ต้น,S,50,สวนเพาะชำ (ราคาขายปลีก)
1651,PLTB0136,B,1,เสาวรส,2568,20,45,บาท/กก.,S,–,ตลาดไท/สี่มุมเมือง (ราคาขายส่ง)
1652,PLTB0137,B,1,หญ้าแทงโคล่า,2568,40,120,บาท/ตร.ม.,S,40,สวนเพาะชำ (ราคาขายปลีก)
1653,PLTB0138,B,1,หญ้ารูซี่,2568,5,15,บาท/กก. (เมล็ด),S,–,ตลาดอาหารสัตว์ (ราคาขายส่ง)
1654,PLTB0139,B,1,หนวดปลาหมึก,2568,100,400,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1655,PLTB0140,B,1,หนวดแมว พยับเมฆ อีตู่ดง บางรักป่า,2568,30,80,บาท/กก. (แห้ง),S,–,ตลาดสมุนไพร (ราคาขายส่ง)
1656,PLTB0141,B,1,หน่อไม้ฝรั่ง,2568,40,100,บาท/กก.,S,–,ตลาดไท/สศก. (ราคาขายส่ง)
1657,PLTB0142,B,1,หน้าวัว,2568,150,500,บาท/ต้น,S,150,สวนเพาะชำ (ราคาขายปลีก)
1658,PLTB0142,B,1,หน้าวัว,2568,150,500,บาท/ต้น,M,500,สวนเพาะชำ (ราคาขายปลีก)
1659,PLTB0142,B,1,หน้าวัว,2568,150,500,บาท/ต้น,L,1200,สวนเพาะชำ (ราคาขายปลีก)
1660,PLTB0143,B,1,หนุมานประสานกาย,2568,80,200,บาท/กก. (แห้ง),S,–,ตลาดสมุนไพร (ราคาขายส่ง)
1661,PLTB0144,B,1,หม่อน,2568,35,60,บาท/กก.,S,–,ตลาดออนไลน์/ออนไลน์ (ราคาขายปลีก)
1662,PLTB0145,B,1,หม่อนพันธุ์เกษตร,2568,35,60,บาท/กก.,S,–,ตลาดออนไลน์/ออนไลน์ (ราคาขายปลีก)
1663,PLTB0146,B,1,หม่อนพันธุ์พื้นเมือง,2568,35,60,บาท/กก.,S,–,ตลาดออนไลน์ (ราคาขายปลีก)
1664,PLTB0147,B,1,หลิวไต้หวัน,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1665,PLTB0148,B,1,หวายเขียว,2568,50,200,บาท/ลำ,S,–,ตลาดค้าส่ง/กรมป่าไม้ (ราคาขายส่ง)
1666,PLTB0149,B,1,หัวหอมเล็ก,2568,25,60,บาท/กก.,S,–,สศก./กรมพาณิชย์ 2567 (ราคาเกษตรกร)
1667,PLTB0150,B,1,หัวหอมใหญ่,2568,15,35,บาท/กก.,S,–,สศก./กรมพาณิชย์ (ราคาเกษตรกร)
1668,PLTB0151,B,1,ออมทอง เงิน นาค เพชร,2568,100,400,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
1669,PLTB0151,B,1,ออมทอง เงิน นาค เพชร,2568,100,400,บาท/ต้น,M,300,สวนเพาะชำ (ราคาขายปลีก)
1670,PLTB0151,B,1,ออมทอง เงิน นาค เพชร,2568,100,400,บาท/ต้น,L,800,สวนเพาะชำ (ราคาขายปลีก)
1671,PLTB0152,B,1,อ้อยพันธุ์น้ำตาล,2568,890,1160,บาท/ตัน (ขั้นต้น 2567/68),S,–,ครม./กอน. 2567/68 (ราคาเกษตรกร)
1672,PLTB0153,B,1,อ้อยกิน,2568,15,25,บาท/กก. (อ้อยคั้น),S,–,ตลาดสด/ตลาดนัด (ราคาขายปลีก)
1673,PLTB0154,B,1,อากาเว่,2568,100,500,บาท/ต้น,S,100,สวนเพาะชำ (ราคาขายปลีก)
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
